customer_id,primary_country,first_purchase_date,last_purchase_date,recency_days,tenure_days,frequency,purchase_rows,units_purchased,distinct_products,gross_monetary_value,cancellation_invoices,cancellation_value,cancelled_units,net_monetary_value,average_order_value,cancellation_rate_pct,r_score,f_score,m_score,rfm_total_score,rfm_code,customer_segment
13040,United Kingdom,2011-11-06 13:53:00,2011-12-01 10:38:00,8,33,2,43,355,38,676.99,0,0.0,0,676.99,338.495,0.0,5,2,3,10,523,Potential Loyalists
13041,United Kingdom,2010-04-29 08:43:00,2010-09-15 11:44:00,450,589,4,35,335,23,799.13,0,0.0,0,799.13,199.7825,0.0,1,3,3,7,133,At Risk
13042,United Kingdom,2009-12-07 15:42:00,2010-04-20 13:43:00,598,732,3,184,812,164,1488.59,1,33.75,5,1454.84,496.19666666666666,2.267246185988083,1,3,4,8,134,At Risk
13043,United Kingdom,2011-03-11 14:52:00,2011-03-11 14:52:00,273,273,1,13,254,13,516.42,1,44.85,3,471.56999999999994,516.42,8.684791448820729,2,1,2,5,212,Hibernating
13044,United Kingdom,2010-01-08 14:46:00,2011-02-21 15:20:00,291,700,11,416,2548,356,4848.05,2,29.7,2,4818.35,440.7318181818182,0.6126174441270201,2,5,5,12,255,At Risk
13045,United Kingdom,2010-08-10 13:02:00,2011-09-01 15:04:00,99,486,3,45,405,41,808.9200000000001,0,0.0,0,808.9200000000001,269.64000000000004,0.0,3,3,3,9,333,Need Attention
13046,United Kingdom,2010-09-09 13:09:00,2011-11-09 08:36:00,30,456,3,56,505,50,949.25,0,0.0,0,949.25,316.4166666666667,0.0,5,3,3,11,533,Potential Loyalists
13047,United Kingdom,2009-12-16 11:43:00,2011-10-14 11:15:00,56,723,23,377,3327,189,8423.58,17,313.49,69,8110.09,366.24260869565217,3.721576811759371,4,5,5,14,455,Champions
13048,United Kingdom,2010-01-27 12:55:00,2011-11-25 13:23:00,14,681,9,265,2661,125,4049.13,4,49.05,13,4000.08,449.90333333333336,1.2113713316193848,5,4,5,14,545,Champions
13049,United Kingdom,2010-11-03 15:39:00,2011-10-06 15:31:00,64,401,4,26,620,19,1408.24,1,24.1,14,1384.14,352.06,1.7113560188604215,4,3,4,11,434,Potential Loyalists
13050,United Kingdom,2009-12-15 15:06:00,2011-11-25 09:18:00,14,724,34,980,6987,512,11877.29,20,351.75,76,11525.54,349.33205882352945,2.961534154676698,5,5,5,15,555,Champions
13051,United Kingdom,2010-03-30 11:11:00,2010-05-10 09:14:00,578,619,2,4,72,4,155.8,0,0.0,0,155.8,77.9,0.0,1,2,1,4,121,Hibernating
13052,United Kingdom,2010-02-23 12:31:00,2011-05-11 14:12:00,212,654,7,247,1423,160,3118.48,0,0.0,0,3118.48,445.4971428571429,0.0,2,4,5,11,245,At Risk
13053,United Kingdom,2010-03-28 11:28:00,2010-03-28 11:28:00,621,621,1,17,47,17,127.65,0,0.0,0,127.65,127.65,0.0,1,1,1,3,111,Hibernating
13055,United Kingdom,2010-10-06 08:17:00,2011-09-22 14:26:00,78,429,4,154,1821,145,2321.11,2,28.6,16,2292.51,580.2775,1.2321690915122505,4,3,4,11,434,Potential Loyalists
13056,United Kingdom,2010-06-06 14:10:00,2010-06-06 14:10:00,551,551,1,19,158,18,209.48,0,0.0,0,209.48,209.48,0.0,1,1,1,3,111,Hibernating
13057,United Kingdom,2010-03-18 12:14:00,2010-06-27 15:44:00,530,631,3,40,456,34,709.59,1,181.34999999999997,13,528.24,236.53,25.5570117955439,1,3,2,6,132,At Risk
13058,United Kingdom,2011-07-11 12:01:00,2011-11-15 12:43:00,24,151,3,8,52,5,271.40000000000003,0,0.0,0,271.40000000000003,90.46666666666668,0.0,5,3,1,9,531,Potential Loyalists
13059,United Kingdom,2010-03-31 12:23:00,2011-04-04 10:40:00,249,618,10,198,860,155,2291.77,2,30.55,5,2261.22,229.177,1.3330308015202224,2,4,4,10,244,At Risk
13060,United Kingdom,2011-03-31 11:37:00,2011-03-31 11:37:00,253,253,1,15,123,15,307.53000000000003,0,0.0,0,307.53000000000003,307.53000000000003,0.0,2,1,2,5,212,Hibernating
13061,United Kingdom,2011-09-28 16:04:00,2011-09-28 16:04:00,72,72,1,10,107,10,248.61,0,0.0,0,248.61,248.61,0.0,4,1,1,6,411,Promising Customers
13062,United Kingdom,2011-06-01 15:12:00,2011-06-01 15:12:00,191,191,1,11,343,11,346.98,0,0.0,0,346.98,346.98,0.0,2,1,2,5,212,Hibernating
13063,United Kingdom,2010-08-16 12:27:00,2010-08-16 12:27:00,480,480,1,12,116,12,188.4,0,0.0,0,188.4,188.4,0.0,1,1,1,3,111,Hibernating
13064,United Kingdom,2010-04-27 10:08:00,2011-11-27 12:31:00,12,591,6,93,668,58,1666.84,0,0.0,0,1666.84,277.8066666666667,0.0,5,4,4,13,544,Champions
13065,United Kingdom,2010-06-10 11:44:00,2010-12-01 16:52:00,373,547,5,62,381,49,1055.05,1,4.95,1,1050.1,211.01,0.4691720771527417,1,4,3,8,143,At Risk
13066,United Kingdom,2011-11-07 17:06:00,2011-11-15 12:57:00,24,32,2,48,322,48,470.8,1,39.9,2,430.90000000000003,235.4,8.474936278674596,5,2,2,9,522,Potential Loyalists
13067,United Kingdom,2010-09-19 13:43:00,2011-09-18 13:38:00,82,446,3,32,131,24,508.51,0,0.0,0,508.51,169.50333333333333,0.0,4,3,2,9,432,Potential Loyalists
13068,United Kingdom,2011-01-24 08:20:00,2011-11-29 15:00:00,10,319,2,2,200,1,344.0,0,0.0,0,344.0,172.0,0.0,5,2,2,9,522,Potential Loyalists
13069,United Kingdom,2010-06-14 14:27:00,2011-12-09 08:39:00,0,543,38,1038,15171,573,9284.45,4,925.66,707,8358.79,244.32763157894738,9.970003608183575,5,5,5,15,555,Champions
13070,United Kingdom,2009-12-07 14:44:00,2011-05-31 13:45:00,192,732,4,33,372,12,751.7,1,7.8,4,743.9000000000001,187.925,1.0376479978714912,2,3,3,8,233,At Risk
13071,United Kingdom,2010-04-06 13:37:00,2010-04-06 13:37:00,612,612,1,12,30,12,129.22,0,0.0,0,129.22,129.22,0.0,1,1,1,3,111,Hibernating
13072,United Kingdom,2011-03-18 08:12:00,2011-03-18 08:12:00,266,266,1,7,69,7,177.15,0,0.0,0,177.15,177.15,0.0,2,1,1,4,211,Hibernating
13073,United Kingdom,2010-09-28 09:27:00,2010-10-24 14:06:00,411,437,2,27,261,25,418.08,0,0.0,0,418.08,209.04,0.0,1,2,2,5,122,Hibernating
13074,United Kingdom,2009-12-16 11:46:00,2010-07-16 16:53:00,511,723,4,29,826,26,1378.74,1,15.9,2,1362.84,344.685,1.1532268593063233,1,3,4,8,134,At Risk
13075,United Kingdom,2011-08-02 10:19:00,2011-08-02 10:19:00,129,129,1,22,485,22,919.61,0,0.0,0,919.61,919.61,0.0,3,1,3,7,313,Need Attention
13076,United Kingdom,2010-09-08 10:27:00,2010-09-08 10:27:00,457,457,1,9,44,9,135.4,0,0.0,0,135.4,135.4,0.0,1,1,1,3,111,Hibernating
13077,United Kingdom,2009-12-11 11:17:00,2011-12-08 19:24:00,1,728,11,330,2468,208,2740.65,3,24.5,61,2716.15,249.15,0.8939485158630252,5,5,4,14,554,Champions
13078,United Kingdom,2009-12-01 09:06:00,2011-12-06 15:36:00,3,738,57,791,12032,153,29018.06,38,648.62,160,28369.440000000002,509.0887719298246,2.235228681724416,5,5,5,15,555,Champions
13079,United Kingdom,2010-10-18 14:15:00,2011-12-05 16:53:00,4,417,6,17,158,11,419.18,0,0.0,0,419.18,69.86333333333333,0.0,5,4,2,11,542,Loyal Customers
13080,United Kingdom,2010-04-09 13:07:00,2011-06-13 14:59:00,179,609,4,19,193,17,280.73,1,19.9,2,260.83000000000004,70.1825,7.088661703416093,3,3,1,7,331,Need Attention
13081,United Kingdom,2009-12-08 13:58:00,2011-11-28 10:54:00,11,731,28,2280,40077,738,56838.37,15,869.4,362,55968.97,2029.9417857142857,1.5296005145819627,5,5,5,15,555,Champions
13082,United Kingdom,2009-12-22 15:37:00,2011-08-05 16:16:00,126,717,21,129,8466,99,7335.75,4,66.83,53,7268.92,349.32142857142856,0.9110179599904576,3,5,5,13,355,Loyal Customers
13083,United Kingdom,2010-10-10 13:38:00,2011-12-05 15:01:00,4,425,3,22,307,19,395.43,0,0.0,0,395.43,131.81,0.0,5,3,2,10,532,Potential Loyalists
13084,United Kingdom,2010-08-05 08:49:00,2010-08-05 08:49:00,491,491,1,2,144,2,122.39999999999999,1,5.949999999999999,7,116.44999999999999,122.39999999999999,4.861111111111112,1,1,1,3,111,Hibernating
13085,United Kingdom,2009-12-01 07:45:00,2011-07-05 12:11:00,157,738,8,84,944,50,2433.28,1,143.7,108,2289.5800000000004,304.16,5.905608890057863,3,4,4,11,344,Loyal Customers
13086,United Kingdom,2010-11-22 10:28:00,2010-11-22 10:28:00,382,382,1,47,155,47,439.33000000000004,0,0.0,0,439.33000000000004,439.33000000000004,0.0,1,1,2,4,112,Hibernating
13087,United Kingdom,2009-12-13 15:16:00,2009-12-13 15:16:00,726,726,1,15,86,15,313.64,0,0.0,0,313.64,313.64,0.0,1,1,2,4,112,Hibernating
13088,United Kingdom,2010-10-18 15:35:00,2010-10-18 15:35:00,417,417,1,20,76,19,236.11,0,0.0,0,236.11,236.11,0.0,1,1,1,3,111,Hibernating
13089,United Kingdom,2009-12-02 15:44:00,2011-12-07 09:02:00,2,737,203,3315,58932,857,113416.91,44,3523.6699999999996,991,109893.24,558.7039901477833,3.1068294842453383,5,5,5,15,555,Champions
13090,United Kingdom,2010-08-02 13:58:00,2011-12-01 12:39:00,8,494,23,273,3246,162,13076.74,6,331.81,82,12744.93,568.5539130434782,2.5374061119208613,5,5,5,15,555,Champions
13091,United Kingdom,2009-12-10 12:44:00,2011-11-11 15:54:00,28,729,2,44,1338,40,1108.8,3,2452.04,2424,-1343.24,554.4,221.14357864357865,5,2,1,8,521,Potential Loyalists
13092,United Kingdom,2010-02-10 08:44:00,2011-09-30 11:18:00,70,667,12,105,664,52,2140.28,3,132.95000000000002,63,2007.3300000000002,178.35666666666668,6.211804063019792,4,5,4,13,454,Champions
13093,United Kingdom,2009-12-04 10:32:00,2011-03-09 12:14:00,275,735,55,1037,25971,199,54144.25,32,860.95,171,53283.3,984.4409090909091,1.590104212358653,2,5,5,12,255,At Risk
13094,United Kingdom,2010-11-15 14:15:00,2011-11-18 14:07:00,21,389,13,29,1896,5,2209.44,4,218.46,174,1990.98,169.9569230769231,9.887573321746688,5,5,4,14,554,Champions
13095,United Kingdom,2011-09-30 12:03:00,2011-09-30 12:03:00,70,70,1,6,144,6,74.39999999999999,0,0.0,0,74.39999999999999,74.39999999999999,0.0,4,1,1,6,411,Promising Customers
13096,United Kingdom,2010-11-10 14:08:00,2010-11-10 14:08:00,394,394,1,1,6,1,419.7000000000001,0,0.0,0,419.7000000000001,419.7000000000001,0.0,1,1,2,4,112,Hibernating
13097,United Kingdom,2009-12-01 13:31:00,2011-11-07 10:43:00,32,738,27,1003,5344,389,13015.36,11,203.8,44,12811.560000000001,482.0503703703704,1.5658422049025154,4,5,5,14,455,Champions
13098,United Kingdom,2011-01-26 13:46:00,2011-12-08 14:14:00,1,317,28,572,15968,156,28882.44,13,223.56,57,28658.879999999997,1031.5157142857142,0.7740343267397076,5,5,5,15,555,Champions
13099,United Kingdom,2011-09-01 17:40:00,2011-09-01 17:40:00,99,99,1,1,288,1,207.36,0,0.0,0,207.36,207.36,0.0,3,1,1,5,311,Regular Customers
13101,United Kingdom,2010-01-27 15:49:00,2011-04-19 14:37:00,234,681,4,51,478,48,695.4,0,0.0,0,695.4,173.85,0.0,2,3,3,8,233,At Risk
13102,United Kingdom,2010-05-06 13:12:00,2011-12-08 12:52:00,1,582,37,481,6366,212,11380.1,5,256.8,66,11123.300000000001,307.57027027027027,2.256570680398239,5,5,5,15,555,Champions
13103,United Kingdom,2010-05-11 14:41:00,2011-10-31 09:38:00,39,577,3,33,426,27,709.64,0,0.0,0,709.64,236.54666666666665,0.0,4,3,3,10,433,Potential Loyalists
13104,United Kingdom,2010-02-24 15:06:00,2011-12-06 13:10:00,3,653,9,30,834,15,1709.1,0,0.0,0,1709.1,189.89999999999998,0.0,5,4,4,13,544,Champions
13105,United Kingdom,2010-09-29 13:41:00,2010-09-29 13:41:00,436,436,1,1,100,1,72.0,0,0.0,0,72.0,72.0,0.0,1,1,1,3,111,Hibernating
13106,United Kingdom,2010-10-22 13:10:00,2011-07-29 15:12:00,133,413,2,16,231,15,603.46,1,17.0,4,586.46,301.73,2.817088125144997,3,2,2,7,322,Need Attention
13107,United Kingdom,2010-02-04 10:50:00,2011-10-26 14:52:00,44,673,9,178,4316,142,5253.07,6,143.45,61,5109.62,583.6744444444444,2.730784093872726,4,4,5,13,445,Champions
13108,United Kingdom,2010-09-30 17:09:00,2010-12-02 10:35:00,372,435,2,35,745,27,748.46,0,0.0,0,748.46,374.23,0.0,1,2,3,6,123,Hibernating
13109,United Kingdom,2010-06-06 12:59:00,2011-10-11 10:16:00,59,551,3,70,757,57,1134.03,4,26.450000000000003,7,1107.58,378.01,2.332389795684418,4,3,3,10,433,Potential Loyalists
13110,United Kingdom,2009-12-01 14:14:00,2011-11-08 14:30:00,31,738,12,252,763,167,2957.4700000000003,2,61.3,6,2896.17,246.45583333333335,2.0727175592651825,4,5,5,14,455,Champions
13111,United Kingdom,2009-12-21 09:00:00,2009-12-21 09:00:00,718,718,1,12,180,12,321.88000000000005,0,0.0,0,321.88000000000005,321.88000000000005,0.0,1,1,2,4,112,Hibernating
13112,United Kingdom,2010-06-16 17:03:00,2010-06-16 17:03:00,541,541,1,2,11,2,20.599999999999998,2,26.040000000000003,12,-5.440000000000005,20.599999999999998,126.40776699029128,1,1,1,3,111,Hibernating
13113,United Kingdom,2010-03-28 16:13:00,2011-12-09 12:49:00,0,621,37,377,4435,166,18230.07,22,1979.98,492,16250.09,492.7045945945946,10.861066359043054,5,5,5,15,555,Champions
13114,United Kingdom,2009-12-09 09:56:00,2009-12-09 09:56:00,730,730,1,16,74,16,234.38,0,0.0,0,234.38,234.38,0.0,1,1,1,3,111,Hibernating
13115,United Kingdom,2010-04-19 13:29:00,2011-11-28 12:38:00,11,599,10,314,3934,178,5494.7,13,115.25,37,5379.45,549.47,2.097475749358473,5,4,5,14,545,Champions
13116,United Kingdom,2011-07-24 14:33:00,2011-07-24 14:33:00,138,138,1,30,291,30,501.14,1,15.95,1,485.19,501.14,3.182743345173006,3,1,2,6,312,Regular Customers
13117,United Kingdom,2010-03-26 13:50:00,2011-11-18 12:02:00,21,623,18,162,1852,122,2255.66,1,1.7,2,2253.96,125.31444444444443,0.07536596827536066,5,5,4,14,554,Champions
13118,United Kingdom,2010-09-26 15:46:00,2011-11-20 12:46:00,19,439,9,148,834,111,2415.41,3,81.31,23,2334.1,268.37888888888887,3.3663022012825983,5,4,4,13,544,Champions
13119,United Kingdom,2010-02-09 08:38:00,2010-02-09 08:38:00,668,668,1,11,110,11,134.9,0,0.0,0,134.9,134.9,0.0,1,1,1,3,111,Hibernating
13120,United Kingdom,2011-04-15 10:19:00,2011-04-15 10:19:00,238,238,1,1,12,1,30.6,0,0.0,0,30.6,30.6,0.0,2,1,1,4,211,Hibernating
13121,United Kingdom,2011-03-15 16:47:00,2011-03-15 16:47:00,269,269,1,50,252,50,283.73,1,29.0,25,254.73000000000002,283.73,10.220984739012442,2,1,1,4,211,Hibernating
13122,United Kingdom,2011-04-13 14:12:00,2011-09-06 15:53:00,94,240,2,55,585,54,922.39,0,0.0,0,922.39,461.195,0.0,3,2,3,8,323,Need Attention
13123,United Kingdom,2010-06-28 12:43:00,2010-08-24 10:18:00,472,529,2,45,268,36,506.75,0,0.0,0,506.75,253.375,0.0,1,2,2,5,122,Hibernating
13124,United Kingdom,2010-11-19 15:50:00,2011-09-11 12:45:00,89,385,4,283,2738,216,4641.66,0,0.0,0,4641.66,1160.415,0.0,4,3,5,12,435,Potential Loyalists
13125,United Kingdom,2010-07-04 11:58:00,2010-07-04 11:58:00,523,523,1,20,53,20,148.62,0,0.0,0,148.62,148.62,0.0,1,1,1,3,111,Hibernating
13126,United Kingdom,2010-03-02 12:24:00,2011-12-05 10:00:00,4,647,13,238,3289,183,3774.81,6,95.78,28,3679.0299999999997,290.37,2.537346250539762,5,5,5,15,555,Champions
13127,United Kingdom,2011-09-23 10:26:00,2011-09-23 10:26:00,77,77,1,15,127,15,259.17,0,0.0,0,259.17,259.17,0.0,4,1,1,6,411,Promising Customers
13128,United Kingdom,2010-03-18 15:08:00,2010-03-18 15:08:00,631,631,1,1,31,1,263.5,0,0.0,0,263.5,263.5,0.0,1,1,1,3,111,Hibernating
13129,United Kingdom,2010-06-28 11:54:00,2010-09-13 13:47:00,452,529,2,11,296,10,233.25,0,0.0,0,233.25,116.625,0.0,1,2,1,4,121,Hibernating
13130,United Kingdom,2011-09-06 15:30:00,2011-09-06 15:30:00,94,94,1,2,32,2,64.0,0,0.0,0,64.0,64.0,0.0,3,1,1,5,311,Regular Customers
13131,United Kingdom,2010-02-09 09:47:00,2011-11-16 13:21:00,23,668,7,149,1523,107,3313.77,1,34.0,4,3279.77,473.3957142857143,1.026021721483386,5,4,5,14,545,Champions
13132,United Kingdom,2011-03-23 12:44:00,2011-03-23 12:44:00,261,261,1,3,20,3,77.3,0,0.0,0,77.3,77.3,0.0,2,1,1,4,211,Hibernating
13133,United Kingdom,2010-09-06 15:30:00,2011-03-11 10:31:00,273,459,3,12,55,12,200.45,0,0.0,0,200.45,66.81666666666666,0.0,2,3,1,6,231,At Risk
13134,United Kingdom,2010-10-19 13:21:00,2011-09-15 10:35:00,85,416,6,121,1364,110,2475.23,3,52.95,15,2422.28,412.53833333333336,2.1391951455016303,4,4,4,12,444,Champions
13135,United Kingdom,2010-08-05 17:28:00,2011-05-27 10:52:00,196,491,2,18,4423,18,3371.45,0,0.0,0,3371.45,1685.725,0.0,2,2,5,9,225,At Risk
13136,United Kingdom,2009-12-08 18:30:00,2011-10-14 13:41:00,56,731,13,315,3109,204,6274.56,10,154.81,66,6119.75,482.65846153846155,2.4672646368829048,4,5,5,14,455,Champions
13137,United Kingdom,2010-07-25 15:40:00,2011-11-29 12:09:00,10,502,16,1394,4238,628,7586.94,0,0.0,0,7586.94,474.18375,0.0,5,5,5,15,555,Champions
13138,United Kingdom,2010-11-08 11:45:00,2011-11-17 16:51:00,22,396,7,85,593,41,1274.01,1,12.75,1,1261.26,182.00142857142856,1.0007770739633126,5,4,4,13,544,Champions
13139,United Kingdom,2010-09-28 09:12:00,2011-11-23 13:54:00,16,437,8,265,4614,214,8202.98,1,9.15,7,8193.83,1025.3725,0.11154482883049818,5,4,5,14,545,Champions
13140,United Kingdom,2010-08-05 19:05:00,2011-08-23 15:33:00,108,491,5,105,572,89,1054.92,0,0.0,0,1054.92,210.984,0.0,3,4,3,10,343,Loyal Customers
13141,United Kingdom,2009-12-09 13:34:00,2011-09-16 09:54:00,84,730,17,424,5159,285,7656.08,4,131.95,35,7524.13,450.35764705882355,1.723466839426965,4,5,5,14,455,Champions
13142,United Kingdom,2011-11-20 16:07:00,2011-11-20 16:07:00,19,19,1,23,258,23,307.09000000000003,0,0.0,0,307.09000000000003,307.09000000000003,0.0,5,1,2,8,512,New Customers
13143,United Kingdom,2010-05-04 12:22:00,2010-05-04 12:22:00,584,584,1,23,198,23,405.1,1,5.9,2,399.20000000000005,405.1,1.4564305109849418,1,1,2,4,112,Hibernating
13144,United Kingdom,2010-10-04 14:14:00,2011-01-11 11:15:00,332,431,2,6,29,6,135.35,0,0.0,0,135.35,67.675,0.0,2,2,1,5,221,Hibernating
13145,United Kingdom,2010-04-19 11:11:00,2011-10-31 12:45:00,39,599,7,9,265,5,1128.52,1,3.75,3,1124.77,161.21714285714285,0.332293623506894,4,4,3,11,443,Loyal Customers
13146,United Kingdom,2011-11-13 15:29:00,2011-11-13 15:29:00,26,26,1,17,154,16,228.91,0,0.0,0,228.91,228.91,0.0,5,1,1,7,511,New Customers
13147,United Kingdom,2011-09-01 12:28:00,2011-11-29 13:59:00,10,99,4,4,144,1,712.8,0,0.0,0,712.8,178.2,0.0,5,3,3,11,533,Potential Loyalists
13148,United Kingdom,2009-12-07 15:26:00,2011-11-10 15:23:00,29,732,26,761,4481,450,8488.32,10,498.21,181,7990.11,326.4738461538461,5.869359307848903,5,5,5,15,555,Champions
13149,United Kingdom,2011-02-23 13:57:00,2011-11-25 13:09:00,14,289,4,86,1280,76,1676.06,0,0.0,0,1676.06,419.015,0.0,5,3,4,12,534,Potential Loyalists
13150,United Kingdom,2010-03-19 09:03:00,2010-08-12 12:59:00,484,630,3,8,171,7,449.96999999999997,1,14.95,1,435.02,149.98999999999998,3.32244371847012,1,3,2,6,132,At Risk
13151,United Kingdom,2010-03-22 10:26:00,2011-02-17 12:29:00,295,627,3,157,788,130,2454.71,2,69.05,7,2385.66,818.2366666666667,2.81295957567289,2,3,4,9,234,At Risk
13152,United Kingdom,2010-01-14 10:01:00,2010-10-18 13:44:00,417,694,7,135,977,114,2146.38,2,31.400000000000002,8,2114.98,306.6257142857143,1.462928279242259,1,4,4,9,144,At Risk
13153,United Kingdom,2011-12-04 12:14:00,2011-12-04 12:14:00,5,5,1,15,418,15,486.22,0,0.0,0,486.22,486.22,0.0,5,1,2,8,512,New Customers
13154,United Kingdom,2009-12-04 08:46:00,2010-11-05 16:00:00,399,735,3,93,976,78,1624.84,1,15.55,3,1609.29,541.6133333333333,0.9570173063193915,1,3,4,8,134,At Risk
13155,United Kingdom,2010-08-05 09:30:00,2011-11-06 15:41:00,33,491,6,112,741,79,1370.48,0,0.0,0,1370.48,228.41333333333333,0.0,4,4,4,12,444,Champions
13156,United Kingdom,2010-02-01 13:45:00,2010-11-19 13:09:00,385,676,3,104,914,94,1586.54,0,0.0,0,1586.54,528.8466666666667,0.0,1,3,4,8,134,At Risk
13157,United Kingdom,2010-03-08 11:59:00,2011-10-21 13:50:00,49,641,9,251,4762,173,5687.36,1,19.65,9,5667.71,631.9288888888889,0.34550301018398694,4,4,5,13,445,Champions
13158,United Kingdom,2010-11-16 17:12:00,2011-09-06 11:58:00,94,388,5,100,992,70,1508.18,0,0.0,0,1508.18,301.636,0.0,3,4,4,11,344,Loyal Customers
13159,United Kingdom,2011-08-16 11:44:00,2011-12-01 11:20:00,8,115,4,120,1058,114,1429.35,1,58.10000000000001,14,1371.25,357.3375,4.064784692342674,5,3,4,12,534,Potential Loyalists
13160,United Kingdom,2011-11-17 13:07:00,2011-11-17 13:07:00,22,22,1,4,56,4,91.8,0,0.0,0,91.8,91.8,0.0,5,1,1,7,511,New Customers
13161,United Kingdom,2010-07-27 12:44:00,2011-01-30 14:03:00,313,500,2,33,105,30,472.13,0,0.0,0,472.13,236.065,0.0,2,2,2,6,222,Hibernating
13162,United Kingdom,2009-12-04 13:59:00,2011-08-09 15:59:00,122,735,16,238,5755,186,9275.49,3,158.54999999999998,87,9116.94,579.718125,1.709343657316217,3,5,5,13,355,Loyal Customers
13163,United Kingdom,2010-04-08 16:21:00,2010-04-08 16:21:00,610,610,1,2,3,2,17.65,1,17.65,3,0.0,17.65,100.0,1,1,1,3,111,Hibernating
13164,United Kingdom,2010-02-10 11:52:00,2010-05-19 13:52:00,569,667,2,10,120,7,372.2,1,63.75,5,308.45,186.1,17.127888232133262,1,2,2,5,122,Hibernating
13165,United Kingdom,2010-10-22 17:04:00,2011-10-24 15:05:00,46,413,3,49,1736,47,1451.1599999999999,0,0.0,0,1451.1599999999999,483.71999999999997,0.0,4,3,4,11,434,Potential Loyalists
13166,United Kingdom,2010-10-21 14:29:00,2011-03-01 15:16:00,283,414,2,68,522,55,875.93,1,2.5,2,873.43,437.965,0.28541093466372885,2,2,3,7,223,Hibernating
13167,United Kingdom,2010-11-14 12:58:00,2011-11-21 12:24:00,18,390,5,80,995,63,1113.15,0,0.0,0,1113.15,222.63000000000002,0.0,5,4,3,12,543,Loyal Customers
13168,United Kingdom,2010-06-15 15:00:00,2011-11-03 12:56:00,36,542,5,173,898,127,1840.73,1,9.05,2,1831.68,368.146,0.49165276819522696,4,4,4,12,444,Champions
13169,United Kingdom,2010-05-26 15:58:00,2011-10-07 12:11:00,63,562,3,18,296,16,840.08,0,0.0,0,840.08,280.0266666666667,0.0,4,3,3,10,433,Potential Loyalists
13170,United Kingdom,2011-11-13 12:19:00,2011-11-13 12:19:00,26,26,1,30,141,29,108.81,0,0.0,0,108.81,108.81,0.0,5,1,1,7,511,New Customers
13171,United Kingdom,2011-02-13 14:16:00,2011-11-18 10:27:00,21,299,3,46,229,37,468.41,2,41.6,2,426.81,156.13666666666668,8.881108430648363,5,3,2,10,532,Potential Loyalists
13172,United Kingdom,2010-11-04 15:10:00,2010-11-04 15:10:00,400,400,1,1,48,1,69.6,0,0.0,0,69.6,69.6,0.0,1,1,1,3,111,Hibernating
13173,United Kingdom,2009-12-10 12:52:00,2011-12-05 15:51:00,4,729,11,215,1479,159,2389.82,2,18.85,3,2370.9700000000003,217.25636363636366,0.788762333564871,5,5,4,14,554,Champions
13174,United Kingdom,2009-12-04 15:40:00,2011-11-23 14:35:00,16,735,11,935,3790,600,7972.46,0,0.0,0,7972.46,724.7690909090909,0.0,5,5,5,15,555,Champions
13175,United Kingdom,2009-12-04 12:11:00,2010-05-06 13:13:00,582,735,2,46,423,40,831.45,2,38.35,31,793.1,415.725,4.612424078417223,1,2,3,6,123,Hibernating
13176,United Kingdom,2011-10-24 15:43:00,2011-10-24 15:43:00,46,46,1,67,448,66,481.49,0,0.0,0,481.49,481.49,0.0,4,1,2,7,412,Promising Customers
13177,United Kingdom,2010-10-05 10:35:00,2011-10-06 09:56:00,64,430,2,30,180,23,512.2,0,0.0,0,512.2,256.1,0.0,4,2,2,8,422,Potential Loyalists
13178,United Kingdom,2009-12-16 14:00:00,2011-11-13 16:14:00,26,723,21,687,8778,194,14059.19,4,61.300000000000004,29,13997.890000000001,669.4852380952382,0.43601373905609075,5,5,5,15,555,Champions
13179,United Kingdom,2010-03-31 11:40:00,2010-03-31 11:40:00,618,618,1,34,368,34,572.3100000000001,0,0.0,0,572.3100000000001,572.3100000000001,0.0,1,1,2,4,112,Hibernating
13180,United Kingdom,2010-04-11 13:37:00,2010-04-11 13:37:00,607,607,1,4,42,4,86.10000000000001,0,0.0,0,86.10000000000001,86.10000000000001,0.0,1,1,1,3,111,Hibernating
13181,United Kingdom,2010-11-23 15:05:00,2010-11-23 15:05:00,381,381,1,19,171,19,359.69,0,0.0,0,359.69,359.69,0.0,1,1,2,4,112,Hibernating
13182,United Kingdom,2011-10-25 13:46:00,2011-10-25 13:46:00,45,45,1,11,201,11,121.18,0,0.0,0,121.18,121.18,0.0,4,1,1,6,411,Promising Customers
13183,United Kingdom,2010-03-14 12:32:00,2011-12-02 10:30:00,7,635,15,156,4027,64,7036.18,3,25.3,26,7010.88,469.07866666666666,0.35957010764363617,5,5,5,15,555,Champions
13184,United Kingdom,2011-02-22 17:25:00,2011-11-25 12:02:00,14,290,10,178,1661,137,1667.95,2,52.5,30,1615.45,166.79500000000002,3.1475763661980274,5,4,4,13,544,Champions
13185,United Kingdom,2011-03-17 11:56:00,2011-03-17 11:56:00,267,267,1,1,12,1,71.4,0,0.0,0,71.4,71.4,0.0,2,1,1,4,211,Hibernating
13186,United Kingdom,2011-08-03 09:09:00,2011-10-31 11:40:00,39,128,3,79,820,69,1575.89,2,36.199999999999996,16,1539.69,525.2966666666667,2.2971146463268375,4,3,4,11,434,Potential Loyalists
13187,United Kingdom,2010-03-25 17:18:00,2011-01-06 18:57:00,337,624,4,54,283,50,328.36,1,18.7,22,309.66,82.09,5.694968936533073,2,3,2,7,232,At Risk
